"RECORD","I0A_DPTO","I0B_MPIO","I0C_CLASE","I0B1_LOCALIDAD","I0D_SECT_R","I0D_SEC_R","I0D_CPOB","I0D_SECT_U","I0D_SEC_U","I0D_MZA","SEC_AGAD","I0F_EDIFIC","I0G_UCENSAL","P0H_USO_UCENSAL","P0D1_TIP_AGRUP","P0E1_TIP_TERRI","P0A_NRO_HOGAR","PC08B1_NRO_PERS","P25B_SEXO","PC09B_EDADQ","P27B_PARENTESCO","P28B1_LUG_NAC","P29B1_RES_MAMA","P30B1_VIVIA_5ANOS","P32B1_CAMBIO_5ANOS","P32B2_ANO_ULT","P32B3_LUG_ULT","P32B8_CAUSA_ULT","P33B1_ETNIA","P34B_HABLA_LENG","P35B1_AYUNO","P35B2_DIAS_AYUNO","P39B_LIMITACION","P41B1_ALFABETA","P42B1_ASISTENCIA","P42B2_TIP_ESTAB","P44B1_TIP_ESTUD","P47B_OCUPACION","P53B_EST_CIVIL","P55B1_HNV","P55B2_THNV","P55B3_HNVH","P55B4_HNVM","P56B1_THSV","P56B2_HSVH","P56B3_HSVM","P56B4_NO_SABE","P57B1_ANO_UHNV","P57B2_MES_UHNV","NRO_UPZ_P","LLAVE_VIVPH_N","LLAVE_HOGPH_N","LLAVE_PERH_N"
4,5,1,1,8,0,0,0,9061,1,35,10010935,21,1,1,NA,NA,1,5,1,1,3,1,1,1,2,NA,NA,NA,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002100012,1.00109350021e+18,1.00109350021e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,22,1,1,NA,NA,1,1,1,15,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002200012,1.00109350022e+18,1.00109350022e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,22,1,1,NA,NA,1,2,2,9,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,6,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010935002200012,1.00109350022e+18,1.00109350022e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,22,1,1,NA,NA,1,3,1,3,5,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002200012,1.00109350022e+18,1.00109350022e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,22,1,1,NA,NA,1,4,1,2,5,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002200012,1.00109350022e+18,1.00109350022e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,23,1,1,NA,NA,1,1,1,5,1,2,1,3,1,2000,1,6,6,NA,2,0,2,1,2,NA,4,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002300012,1.00109350023e+18,1.00109350023e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,23,1,1,NA,NA,1,2,2,6,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,1,1,1,0,1,1,0,1,1,6,9,NA,10010935002300012,1.00109350023e+18,1.00109350023e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,23,1,1,NA,NA,1,3,2,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002300012,1.00109350023e+18,1.00109350023e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,24,1,1,NA,NA,1,1,1,10,1,2,1,2,2,NA,NA,NA,5,NA,2,0,2,1,2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002400012,1.00109350024e+18,1.00109350024e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,24,1,1,NA,NA,1,2,2,9,2,2,1,2,2,NA,NA,NA,5,NA,2,0,2,1,2,NA,2,1,1,1,3,1,2,3,1,2,1,6,4,NA,10010935002400012,1.00109350024e+18,1.00109350024e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,24,1,1,NA,NA,1,3,2,5,3,1,1,2,2,NA,NA,NA,5,NA,2,0,2,1,1,1,9,5,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010935002400012,1.00109350024e+18,1.00109350024e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,24,1,1,NA,NA,1,4,2,4,3,1,1,2,2,NA,NA,NA,5,NA,2,0,2,1,1,1,4,5,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010935002400012,1.00109350024e+18,1.00109350024e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,24,1,1,NA,NA,1,5,1,3,3,1,1,2,2,NA,NA,NA,5,NA,2,0,2,1,1,1,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002400012,1.00109350024e+18,1.00109350024e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,25,1,1,NA,NA,1,1,1,13,1,2,1,2,2,NA,NA,NA,6,NA,2,0,1,2,2,NA,13,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002500012,1.00109350025e+18,1.00109350025e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,25,1,1,NA,NA,1,2,2,10,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,4,6,1,1,5,3,2,5,3,2,1,6,9,NA,10010935002500012,1.00109350025e+18,1.00109350025e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,25,1,1,NA,NA,1,3,1,5,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002500012,1.00109350025e+18,1.00109350025e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,25,1,1,NA,NA,1,4,2,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002500012,1.00109350025e+18,1.00109350025e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,25,1,1,NA,NA,1,5,1,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002500012,1.00109350025e+18,1.00109350025e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,26,1,1,NA,NA,1,1,1,8,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002600012,1.00109350026e+18,1.00109350026e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,26,1,1,NA,NA,1,2,2,7,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,4,6,1,1,3,0,3,3,0,3,1,6,8,NA,10010935002600012,1.00109350026e+18,1.00109350026e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,26,1,1,NA,NA,1,3,2,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,6,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010935002600012,1.00109350026e+18,1.00109350026e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,26,1,1,NA,NA,1,4,2,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002600012,1.00109350026e+18,1.00109350026e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,26,1,1,NA,NA,1,5,2,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002600012,1.00109350026e+18,1.00109350026e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,27,1,1,NA,NA,1,1,1,9,1,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002700012,1.00109350027e+18,1.00109350027e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,27,1,1,NA,NA,1,2,2,10,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,1,1,2,2,0,2,2,0,1,6,3,NA,10010935002700012,1.00109350027e+18,1.00109350027e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,27,1,1,NA,NA,1,3,1,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002700012,1.00109350027e+18,1.00109350027e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,28,1,1,NA,NA,1,1,1,6,1,1,1,2,1,2005,2,6,6,NA,2,0,2,1,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002800012,1.00109350028e+18,1.00109350028e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,28,1,1,NA,NA,1,2,2,4,9,2,1,3,1,2005,1,1,6,NA,2,0,2,1,1,1,3,1,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010935002800012,1.00109350028e+18,1.00109350028e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,28,1,1,NA,NA,1,3,1,2,3,1,1,2,1,2005,2,6,6,NA,2,0,2,2,2,NA,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002800012,1.00109350028e+18,1.00109350028e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,28,1,1,NA,NA,1,4,1,1,3,2,1,1,1,2005,2,6,6,NA,2,0,2,2,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002800012,1.00109350028e+18,1.00109350028e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,29,1,1,NA,NA,1,1,2,10,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,5,1,6,3,3,4,1,3,1,6,11,NA,10010935002900012,1.00109350029e+18,1.00109350029e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,29,1,1,NA,NA,1,2,2,6,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,5,1,2,0,2,2,0,2,1,6,4,NA,10010935002900012,1.00109350029e+18,1.00109350029e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,29,1,1,NA,NA,1,3,1,6,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002900012,1.00109350029e+18,1.00109350029e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,29,1,1,NA,NA,1,4,2,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,5,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010935002900012,1.00109350029e+18,1.00109350029e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,29,1,1,NA,NA,1,5,2,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,5,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010935002900012,1.00109350029e+18,1.00109350029e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,29,1,1,NA,NA,1,6,2,2,5,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002900012,1.00109350029e+18,1.00109350029e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,29,1,1,NA,NA,1,7,2,2,5,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935002900012,1.00109350029e+18,1.00109350029e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,30,1,1,NA,NA,1,1,1,12,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0010935003e+16,1.0010935003e+18,1.0010935003e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,30,1,1,NA,NA,1,2,2,11,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,6,6,1,5,4,1,5,4,1,1,6,12,NA,1.0010935003e+16,1.0010935003e+18,1.0010935003e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,30,1,1,NA,NA,1,3,1,5,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0010935003e+16,1.0010935003e+18,1.0010935003e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,30,1,1,NA,NA,1,4,1,5,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0010935003e+16,1.0010935003e+18,1.0010935003e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,30,1,1,NA,NA,1,5,1,4,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0010935003e+16,1.0010935003e+18,1.0010935003e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,31,1,1,NA,NA,1,1,2,6,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,3,3,5,1,3,0,3,3,0,3,1,5,10,NA,10010935003100012,1.00109350031e+18,1.00109350031e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,31,1,1,NA,NA,1,2,2,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003100012,1.00109350031e+18,1.00109350031e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,31,1,1,NA,NA,1,3,2,2,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003100012,1.00109350031e+18,1.00109350031e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,31,1,1,NA,NA,1,4,2,1,3,1,1,1,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003100012,1.00109350031e+18,1.00109350031e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,32,1,1,NA,NA,1,1,1,6,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003200012,1.00109350032e+18,1.00109350032e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,32,1,1,NA,NA,1,2,2,3,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003200012,1.00109350032e+18,1.00109350032e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,32,1,1,NA,NA,1,3,1,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003200012,1.00109350032e+18,1.00109350032e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,33,1,1,NA,NA,1,1,1,8,1,2,1,2,1,2002,1,6,6,NA,2,0,2,1,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003300012,1.00109350033e+18,1.00109350033e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,33,1,1,NA,NA,1,2,2,9,2,2,1,2,1,2002,1,6,6,NA,2,0,2,2,2,NA,13,6,1,1,5,0,5,5,0,5,1,6,1,NA,10010935003300012,1.00109350033e+18,1.00109350033e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,33,1,1,NA,NA,1,3,2,3,3,1,1,2,1,2002,1,6,6,NA,2,0,2,1,1,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003300012,1.00109350033e+18,1.00109350033e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,33,1,1,NA,NA,1,4,2,2,3,2,1,2,1,2002,1,6,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003300012,1.00109350033e+18,1.00109350033e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,33,1,1,NA,NA,1,5,2,2,3,2,1,2,1,2002,1,6,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003300012,1.00109350033e+18,1.00109350033e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,33,1,1,NA,NA,1,6,1,8,8,2,1,2,1,2002,1,6,6,NA,2,0,2,2,2,NA,13,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003300012,1.00109350033e+18,1.00109350033e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,34,1,1,NA,NA,1,1,2,8,1,2,1,2,2,NA,NA,NA,6,NA,1,2,1,2,2,NA,13,3,5,1,6,2,4,5,2,3,1,6,3,NA,10010935003400012,1.00109350034e+18,1.00109350034e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,34,1,1,NA,NA,1,2,1,10,7,2,1,2,2,NA,NA,NA,6,NA,1,2,1,2,2,NA,13,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003400012,1.00109350034e+18,1.00109350034e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,34,1,1,NA,NA,1,3,1,5,7,2,1,2,2,NA,NA,NA,6,NA,1,2,1,2,2,NA,13,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003400012,1.00109350034e+18,1.00109350034e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,34,1,1,NA,NA,1,4,2,3,3,1,1,2,2,NA,NA,NA,6,NA,1,2,1,1,1,1,2,5,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010935003400012,1.00109350034e+18,1.00109350034e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,34,1,1,NA,NA,1,5,2,3,3,1,1,2,2,NA,NA,NA,6,NA,1,2,1,1,1,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003400012,1.00109350034e+18,1.00109350034e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,34,1,1,NA,NA,1,6,1,4,3,1,1,2,2,NA,NA,NA,6,NA,1,2,2,1,2,NA,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003400012,1.00109350034e+18,1.00109350034e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,35,1,1,NA,NA,1,1,1,12,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003500012,1.00109350035e+18,1.00109350035e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,35,1,1,NA,NA,1,2,2,9,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,6,1,4,3,1,4,3,1,1,6,1,NA,10010935003500012,1.00109350035e+18,1.00109350035e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,35,1,1,NA,NA,1,3,2,5,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010935003500012,1.00109350035e+18,1.00109350035e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,35,1,1,NA,NA,1,4,1,4,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003500012,1.00109350035e+18,1.00109350035e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,36,1,1,NA,NA,1,1,1,9,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003600012,1.00109350036e+18,1.00109350036e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,36,1,1,NA,NA,1,2,2,9,2,1,1,2,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,1,6,1,2,1,1,2,1,1,1,6,8,NA,10010935003600012,1.00109350036e+18,1.00109350036e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,36,1,1,NA,NA,1,3,2,4,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,9,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010935003600012,1.00109350036e+18,1.00109350036e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,36,1,1,NA,NA,1,4,1,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003600012,1.00109350036e+18,1.00109350036e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,37,1,1,NA,NA,1,1,2,10,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,9,6,1,5,4,1,5,4,1,1,6,1,NA,10010935003700012,1.00109350037e+18,1.00109350037e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,37,1,1,NA,NA,1,2,1,12,2,2,1,2,2,NA,NA,NA,6,NA,2,0,1,2,2,NA,13,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003700012,1.00109350037e+18,1.00109350037e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,37,1,1,NA,NA,1,3,1,5,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003700012,1.00109350037e+18,1.00109350037e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,37,1,1,NA,NA,1,4,1,5,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003700012,1.00109350037e+18,1.00109350037e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,37,1,1,NA,NA,1,5,1,4,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003700012,1.00109350037e+18,1.00109350037e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,37,1,1,NA,NA,1,6,2,4,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,9,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10010935003700012,1.00109350037e+18,1.00109350037e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,37,1,1,NA,NA,1,7,1,4,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003700012,1.00109350037e+18,1.00109350037e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,38,1,1,NA,NA,1,1,1,6,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003800012,1.00109350038e+18,1.00109350038e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,38,1,1,NA,NA,1,2,2,8,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,1,1,6,4,2,5,3,2,1,6,11,NA,10010935003800012,1.00109350038e+18,1.00109350038e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,39,1,1,NA,NA,1,1,1,6,1,2,1,3,1,2005,1,6,6,NA,1,5,2,1,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003900012,1.00109350039e+18,1.00109350039e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,39,1,1,NA,NA,1,2,2,5,2,2,1,3,1,2005,1,6,6,NA,2,0,2,1,1,1,2,6,1,1,3,1,2,3,1,2,1,4,3,NA,10010935003900012,1.00109350039e+18,1.00109350039e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,39,1,1,NA,NA,1,3,2,4,8,1,1,2,1,2005,1,6,6,NA,1,5,2,1,2,NA,2,9,5,1,1,0,1,1,0,1,1,2,9,NA,10010935003900012,1.00109350039e+18,1.00109350039e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,39,1,1,NA,NA,1,4,2,2,3,1,1,3,1,2005,1,6,6,NA,1,5,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003900012,1.00109350039e+18,1.00109350039e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,39,1,1,NA,NA,1,5,1,2,3,2,1,3,1,2005,1,6,6,NA,1,5,2,2,1,1,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003900012,1.00109350039e+18,1.00109350039e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,39,1,1,NA,NA,1,6,2,1,3,1,1,1,1,2005,1,6,6,NA,1,5,2,2,1,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003900012,1.00109350039e+18,1.00109350039e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,39,1,1,NA,NA,1,7,2,1,10,1,1,1,1,2005,1,6,6,NA,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935003900012,1.00109350039e+18,1.00109350039e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,40,1,1,NA,NA,1,1,1,10,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0010935004e+16,1.0010935004e+18,1.0010935004e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,40,1,1,NA,NA,1,2,2,11,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,6,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,1.0010935004e+16,1.0010935004e+18,1.0010935004e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,41,1,1,NA,NA,1,1,1,11,1,2,1,2,2,NA,NA,NA,5,NA,1,3,2,1,2,NA,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935004100012,1.00109350041e+18,1.00109350041e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,41,1,1,NA,NA,1,2,2,10,2,2,1,2,2,NA,NA,NA,5,NA,1,3,2,2,2,NA,13,6,6,1,3,0,3,3,0,3,1,6,4,NA,10010935004100012,1.00109350041e+18,1.00109350041e+22
4,5,1,1,8,0,0,0,9061,1,35,10010935,41,1,1,NA,NA,1,3,1,11,7,2,1,2,2,NA,NA,NA,5,NA,1,3,2,1,2,NA,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10010935004100012,1.00109350041e+18,1.00109350041e+22
